review_id,user_id,business_id,date,text,useful,funny,cool,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
NpapaKW1ZqLC6I02Mg_X_A,UI6e8Gg8W4lTxTkxcyFOvQ,Qihead6oTtWCwde3TBqlGg,2015-09-08,"The food was OK and the service was OK.  Prices were higher than average (like $14 for a 2-star omelet).  I definitely wouldn't consider this a 4-star place, especially for Vegas.  I was irritated that all the beverages were $3.00 each, tea, coffee, etc.",0,0,0,"""Du-Par's""",Downtown,"""1 Fremont St""",Las Vegas,NV,89101,36.171301,-115.146052,4.0,759,0,Breakfast & Brunch;Restaurants;Bakeries;American (Traditional);Food
vSbAkWDAP9QMlnLu46rVbg,UVHBJw61NLzVnRwNFhDfNQ,eAc9Vd6loOgRQolMXQt6FA,2011-12-18,I always liked the rooms here. Very comfortable and spacious. I had the roof view once again. The beds are so soft and it is nearly impossible to not get a great nights sleep. Nice bathroom. big roman tub walk in shower and separate room for toilet. It cracks me up how they have big bottles of vodka and tequila in the room to buy and care packs and sex care pack and a wide variety of snack to buy all on a scale on the desk.. The Mandalay is huge and can be easy to get lost but isnt every casino in Vegas? I ended up checking in the following day there policy is to confirm 24 hours ahead. The lady told me when I checked in I couldnt get my money back for the first night I missed. But the guy who checked me out ended up refunding me. Thats was awesome:) Great service there Free wifi and parking.,1,0,0,"""Mandalay Bay Resort & Casino""",The Strip,"""3950 S Las Vegas Blvd""",Las Vegas,NV,89109,36.091895,-115.175256,3.5,2687,1,Casinos;Hotels;Hotels & Travel;Resorts;Arts & Entertainment;Event Planning & Services
4CIUkygRMmgFZVPuf8B5Rw,gRMW7-1q1UjTmuYA7RVFpg,fWS6PqM4DbcEc7UKCrUQdw,2014-02-18,"Let me tell you, these people are great at what they do! I am always satisfied with the quality work they do with framing my pictures. Stacy is so wonderful, friendly, and kind hearted, I like going there just to visit with her. Greg is awesome too, he really knows his stuff. The selection is outstanding, and there are a ton of pre-framed pictures and paintings available, at at good prices. You'll definitely get your money's worth here, and you'll leave very satisfied.",0,0,0,"""The Great Frame Up""",,"""6633 Watts Rd""",Madison,WI,53719,43.049494,-89.4975,5.0,8,1,Arts & Entertainment;Art Galleries;Shopping;Framing;Arts & Crafts
aqvGEolJ5iBc1KnKd0kW5w,994RIRMgex7Nx4kJb8i5QA,aeW9AZHfGs5S1_vqfxb1Pw,2013-07-24,"Living Social coupon quotes a value of 180.00. Well after 15-20 minutes of upsell tactics he reluctantly (and in a huff) agreed to 'steam clean' my carpets (which, according to him was all that is included in the LS coupon - no vacuuming, no spot treatment, no cleaner of any type - just one quick pass over your carpet) - that took less time than his upselling. That was for about 900 sq. ft.! 
Gee.. Do you think I received a value of $180 (or even the $60 I paid)? 
Me neither - 

RUN, do not walk AWAY from this business.",1,0,0,"""1st USA Carpet Cleaning""",,"""5064 S Price Rd""",Tempe,AZ,85282,33.3792541,-111.8947627,2.0,12,1,Carpet Cleaning;Local Services
K7RWfccSX8P5oYXB_3ZqdA,6pzA8EDhHgW3A5-rBObhBA,jb_QTeYTSS642UafKRFs2Q,2016-11-10,"Right when you walk into this awesome popcorn shop, you can small the aroma of fresh popcorn and you're suddenly reminded of the concession stand at the movie theater. The friendly staff on hand are always ready to assist and they offer various samples.

Overall, the layout reminds me of Cracker Barrel's retail section with sports memorabilia items around the store. I was quite pleased with everything that I sampled. Especially the Cinnamon Toast flavor. It was light and consistent with a perfect balanced taste of cinnamon powder, sugar, and butter. I would come back for this particular popcorn. I also really enjoyed and would recommend the white cheddar and sea salt caramel.

Pro Tip: Makes a cool gift idea! Especially for sports fans, family gatherings, parties, and company functions.",13,9,12,"""Popcorn Girl""",Westside,"""8550 W Charleston Blvd, Ste 109""",Las Vegas,NV,89117,36.1599202,-115.2790222,4.5,187,1,Desserts;Food;Popcorn Shops;Specialty Food
ZSg_FiHvdNBB6W9dsp6FmQ,vrLS2nLGDzSrlMgSGzh-UA,cHdJXLlKNWixBXpDwEGb_A,2013-01-05,"Hands down the best, the best 'Mexican' food I've had...Was in Phoenix for work and the first time I ever ate 4 times at the same place in a week...",0,1,0,"""Chino Bandido""",,"""15414 N 19th Ave, Ste K""",Phoenix,AZ,85023,33.626831376,-112.100299648,4.0,1342,1,Asian Fusion;Chinese;Szechuan;Mexican;Restaurants
Hnd2bEIfuxYV-XAl2QPdhw,GCAYup0s9eGAuW9NBQASDQ,4JNXUYY8wbaaDmk3BPzlWw,2017-04-11,"One of my favorite restaurants in Las Vegas!  Located in the Paris hotel, opt for a seat outside on the balcony.  There will be a wait, especially at night, but it is so worth it.  You will be seated directly across from the Bellagio, so I'm not sure what's better than enjoying amazing food while watching their fountain show. 

On this past long weekend trip to Vegas, I actually ate at Mon Ami Gabi twice in almost as many days.  My girlfriends and I went for dinner on a weeknight, and even for indoor seating had about a 30 minute wait.  But, totally worth it.  This was my first time eating dinner here, and let me tell you--it was delicious!  I opted for one of their Prime Steak Frites--the Au Poivre, which is with brandy peppercorn sauce.  The beef was delicious and tender, and the brandy peppercorn sauce was divine.  The beef had been pounded very long and thin, but man my mouth is watering just thinking of it.  Instead of frites, our waiter informed me I could have mashed potatoes--get the mashed potatoes!  Oh so buttery and delicious. 

I was also impressed with the bread that came with the meals.  They served the bread with shredded carrots marinated in something, and as odd as it sounds, it was absolutely delicious on the bread!  My two girlfriends also enjoyed their meals--one also had a Prime Steak Frites and another had the caramelized sea scallops. 

Two days later, my brother picked me up for breakfast, and this is always his first choice as to where to go on the Strip.  I've been several times prior for breakfast, and have always enjoyed it.   This time, I enjoyed the french toast and instead of blueberries opted for strawberries.  Delicious!  My brother had a ham and cheese crepe--it was good, but he said next time he would get the french toast instead.  

Service is always excellent at Mon Ami Gabi!  I highly recommend you go to this restaurant and enjoy an amazing meal with a great view on the strip!",3,0,1,"""Mon Ami Gabi""",The Strip,"""3655 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1128270642,-115.172581497,4.0,7361,1,French;Steakhouses;Restaurants;Breakfast & Brunch
74Kj5emefEhV7Oe7jp7N7A,Bhc91b8DfAYeceqhHRnqHA,gBy6UXTpoSHhW6qd15XU0g,2014-09-13,"Prices are great! For appetizer we got chips and salsa. Chips were hot and crispy and the salsa was delicious. 
For entree I got a 8 oz steak and eggs (6.99) and my partner got a steak sandwich (too large to finish) and was also 6.99. Steak was perfectly cooked to medium-rare and I love their potatoes. And my total came out to be $18. 
I deducted a star because of how small the place was and there was a line for those awaiting for seats. Service was great but it took awhile for them to get to our table in terms of taking our order and getting the bill. Overall, me and my friend had a great time and wouldn't mind going back!",5,4,5,"""Lakes Lounge""",The Lakes,"""2920 Lake East Dr""",Las Vegas,NV,89117,36.1384195034,-115.284254123,4.0,176,1,American (Traditional);Restaurants
_tA1LmzJ6d8m2EjXIOV18w,VMKn920nDRBFNwp-IUE5VA,oPKrcIGMveUao1xoOPW_eQ,2009-07-19,"This is probably one of the few restaurants that I do not like and will never go back. The restaurant itself is small (holds only 40-50 people) and the waiter we had seemed disinterested in serving us.
The food itself seems like it came out of a fish and chip truck. I ordered the seafood combo, which should come with fish, shrimps, and scallops. They didn't have any shrimps the night we went so they gave me more scallops. Everything on my plate was deep fried. (fries, scallops and fish). The portion was smaller than a red lobster dinner. For a dish to cost $29 I would expect a chef to make it with unique and fresh ingredients (or something to that effect), not everything deep fried. I can deep fry this stuff myself.
To top it off, it really irks me when you order a pop, and you get it in a juice glass at $2.50 per glass.",8,1,1,"""Fishermans Wharf Restaurants""",Financial District,"""69 Richmond Street W""",Toronto,ON,M5H 1Z4,43.6509161,-79.3821014,1.5,13,0,Seafood;Restaurants
a3AGkXnHWUOmuxbbSGnoEw,TnUySQ5uNLD9MHZiAJMsew,fKlr9qNoV37WQJwQ826POg,2015-07-03,"Never fails! Awesome food, amazing service...Lou was amazing at checking on us and making sure we were doing well....we were literally the last in the restaurant and he never made us feel rushed.....Food is delicious as always and Thank you Lou, for another fabulous experience!!!!",0,0,0,"""Fogo de Chão Brazilian Steakhouse""",,"""6300 N Scottsdale Rd""",Scottsdale,AZ,85253,33.5299053,-111.926437,4.0,967,1,Restaurants;Brazilian;Steakhouses;Seafood
LrNTxCso-HJZU7beAqg3vg,eSwpaLMst0k-yiLbGfbT9A,9a3DrZvpYxVs3k_qwlCNSw,2010-06-23,"Since there's over 200 reviews before mine, I'll keep it short.

Cibo is a cool place, with hip customers and an emphasis on quality.  The bruschetta appetizer is a winner.  See pic. Try to save room for the crepe desserts.",3,0,2,"""Cibo""",,"""603 N 5th Ave""",Phoenix,AZ,85003,33.45496,-112.079908,4.5,1698,1,Sandwiches;Pizza;Restaurants;Italian
vXXQqahyWs_bYW2_y9P7fw,AtccoFlidy5u0jdhOEr0bg,w2gXToEf9ba78Qfmp42YRQ,2017-11-14,"First off, I love Chick-fil-A!  However, 1 out of 3 times my order tastes like it's been sitting out whenever I order from this location.  Normally I just suck it up since it's too much of a pain after going through the drive thru to go back to the restaurant to say anything.  Recently though I dined in the restaurant hoping my food would be fresh and warm....it was not.  I still hesitated to say anything simply because it's awkward and uncomfortable.  After a few more bites, I decided it's just not worth it and I wanted fresh food!  I reluctantly approached the counter and the young man asked what I needed.  I told him my food tasted like it had been sitting out and was not warm.  He then grabbed his manager, a tall male with a mustache.  This man was NOT friendly at all.  I started to explain the problem to him and, after a minute, he cuts me off to call on a female manager to come over an told her to take care of it.  I then start to explain it to her and she also cuts me off and defends the food saying she doesn't know how it's possible the food wasn't fresh because they've been so busy all night and the food has been flying off the shelf.  I was already reluctant to say anything and now I feel like I'm being shamed or called a liar which made me extremely uncomfortable.  I told her ok nevermind then maybe it's my fault we will just finish it.  She then says she will get us new food it's not a problem.  Really?  Not a problem? Because I just had to talk to three employees and be made a fool.  She brings over a new order very quickly and what do you know?  It's warm and fresh.  So it is possible to provide better tasting food!  Why did I have to go through so much trouble to get it?  My advice, if someone tells you they are not happy, simply apologize (which no one EVER did) and say we will get you a new order right away.  I was totally polite and never rude, don't be rude to me.",0,0,0,"""Chick-fil-A""",,"""2533 S Market St""",Gilbert,AZ,85295,33.30440543,-111.7434217,3.0,114,1,Restaurants;Caterers;Fast Food;Event Planning & Services
JY0PsJK_XMVLFd2Je-iqBA,m_-o0hFUKeBbhhJ5IXZMZw,JrvaHyG--O44JAINUk_3ng,2015-03-02,Great place great prices highly  recommend. Been here twice great customer  service. Andre is very helpful and does excellent  work,2,0,0,"""iTech Customs""",Westside,"""1717 S Decatur Blvd""",Las Vegas,NV,89102,36.1507583,-115.205577,5.0,78,1,Shopping;IT Services & Computer Repair;Electronics Repair;Electronics;Mobile Phone Repair;Local Services
ULE3qGy1siWKI_myhqSQWQ,jXBYwJM0w-RbWrmuwz7MzA,UV2Jt8slktGu14gLZeNCjA,2014-03-16,"I wish we would've just gone to our old standby Tamba which was not even a block from the hotel, but the wife (who NEVER wants to try anything new) wanted to try a new Indian restaurant.  The service was somewhat inattentive.  We had hot supposedly Chai tea, but no one brought out any kind of sweetener until we requested some.  (I should've had a nice cold Taj Mahal beer.)  The food was just fair with the standout being the malai kofta.  The tandoori mixed grill (lamb and swordfish) and saag paneer were pretty bland.  I've had way better food back home in Maryland.  They spoiled me rotten apparently.  Next time we're in Vegas and want Indian we know where NOT to go.",1,0,0,"""Mint Indian Bistro""",Eastside,"""730 E Flamingo Rd, Ste 10""",Las Vegas,NV,89119,36.1151246,-115.1480267,4.0,944,1,Restaurants;Indian;Vegan;Halal
VgkMkcNwhrQnc5imajuhpA,9L3WhbStvCj06mLL9styKw,CdWDUfMuN5PDcFHtr9Wvyg,2017-02-18,Really great Chinese style BBQ and lamb soup. BBQ has many great options. Many vegetarian options as well if you have vegetarian friends.  The cripsy sugar- coated durian is a must try for any durian lovers!,0,0,0,"""Fuji Lamb House""",Scarborough,"""3330 Pharmacy Avenue""",Scarborough,ON,M1W 3V8,43.8042553225,-79.3310516328,3.5,3,1,Barbeque;Chinese;Restaurants
sTkJbyf-6Jv3kYjy-tM8vA,Wk--RNQokW9Jrj2vJuWBww,iHWC_tHYYZVAvDqlPvAP2Q,2017-02-12,"We been here four times and they can't get ice coffee right. I'm thinking they really need some sort of training.  
They really need training in all aspects.",3,0,0,"""Dunkin' Donuts""",Spring Valley,"""3481 S Durango Dr""",Las Vegas,NV,89117,36.1260195528,-115.279122591,2.0,79,1,Donuts;Food;Coffee & Tea
1mlTXlehBT9nQ5C-qhokLg,54cOTOolY3knyaKgmYBQeA,i2rKCB-s456I0fcX_7iTqA,2017-08-27,"Go somewhere else!!!
Waited 1  1\/4 hrs to be called ....what's the point of appt ?  Got into the back room and they said the dr couldnt see me because they didn't have my xrays . I said ;I drove an hour to get here and I've already waited an hr! ' My paperwork didn't say I needed to bring images. They said they could re-take the xrays.  Of course they could ... $$$$$. I asked why the images weren't available electronically.  And suddenly they were able to get the images electronically. 

Saw Dr Bady for 3 minutes, maybe 4 !  He was rushed, disinterested, cold. Perhaps he's a good dr but I won't be back to him or that office.  There are plenty of other options in a city this size. 

p.s.  while we were waiting, they made an announcement that Dr Trainor was running an hr behind schedule; people were told they could come up and find out how many people were in front of them.  The person who was #5 was told it was a 20 minute wait.  So a 5 minute appt is all you're alloted !!!  Geez, what kind of assistance do you get in 5 minutes? People need time to absorb their diagnosis and come up with meaningful questions.  

Go somewhere else!",1,0,0,"""Advanced Orthopedics and Sports Medicine""",Spring Valley,"""8420 W Warm Springs Rd, Ste 100""",Las Vegas,NV,89113,36.0570077,-115.2751977,2.5,98,1,Doctors;Physical Therapy;Sports Medicine;Health & Medical;Orthopedists
W9kAtDbBvBSB-cDHtmLg9w,8XsOBq6t9SaGPZz21_Gktg,SsN-SaGGkJn2Qm-jSDQ4aQ,2015-08-22,"Nice place, nice location, other than that everything else was pretty bland, actually expect for the Caesar Salad, that was good. The bread was not very good at all, it wasn't even mediocre, just plan bad. The olive oil and vinegar was horrible. Got the Rigatoni Salsiccia and it was so bland ant tasteless I couldn't even eat a quarter of it, they were nice though and took it off the bill. All in all I wasn't very impressed with this place and won't be returning",0,0,0,"""Trevi""",The Strip,"""3500 S Las Vegas Blvd""",Las Vegas,NV,89109,36.1189640942,-115.175790489,3.5,771,1,Pizza;American (Traditional);Restaurants;Ice Cream & Frozen Yogurt;Italian;Food
Xy6phI5PvVoiiaRW-kaQfg,79pV4bI8cbvOZZ6v__JYLg,s4c_f9WwcolJTNitq2gWpQ,2016-09-21,Lovely and well maintained. You'll recognize the outside and inside from various movies and TV shows. Lots of stairs and gorgeous furniture and items on display. A must see,0,0,0,"""Casa Loma""",Casa Loma,"""1 Austin Terrace""",Toronto,ON,M5R 1X8,43.6780882,-79.409401,3.5,219,1,Museums;Arts & Entertainment
6PeyUe8KtXxYnuL6xBSD2A,7hCYCIJK98cqi1CpUIlWaw,pFTObCDi90Txe0vDvwCHwg,2016-01-26,"It has been over ten years since we have had our cabinets resurfaced by this company. To this day, people compliment are cabinets. They are as beautiful as when they were first done in our kitchen, laundry, bathrooms and front door.
I had oak cabinets. They filled in the grain and made smooth. The color is still current. I would highly recommend this company!",3,0,1,"""Desert Cabinet Refinishing""",,"""600 N 4th St""",Phoenix,AZ,85004,33.4549963,-112.0691456,3.5,11,1,Refinishing Services;Home Services
WxzkrWUwSVRCaWFCZqSIUw,yzpoGsswQh3geeeroATpAQ,2weQS-RnoOBhb1KsHKyoSQ,2011-07-08,"The wait for the buffet at 5:30pm was relatively short compared to the queue being full by the time we left. I really like the red and butterfly theme throughout the Wynn hotel, but was not so much a fan of the buffet's decor. There were bright and mismatched colors all over the place. Heck, the hosts wear pink suits! I wouldn't call it so much of an eyesore but I was just not a fan.

The buffet line covered everything from asian and shellfish to american and italian, and can't forget desserts! The prime rib was very soft and tender. The best I have had in Vegas so far. The crab was cold and some were mushy. I prefer hot\/steamed crab over cold crab. I liked the butter dispenser rather than pouring your own. Not a fan of the dessert selection. There was a crepe station but I did not like it. I can't believe they don't have bananas for the crepes! They also have gelato in addition to their cute desserts in the little cups. I liked the warm brownies and creme brule.

Overall, it was just okay for me. Nothing spectacular stood out and it is a bit pricey for what you get.",2,0,1,"""The Buffet""",The Strip,"""3131 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1268872232,-115.165590048,3.5,4018,1,Buffets;Restaurants
BXEjs9wg6MIv0ZCvOB5v7Q,yK4cWp39SHqFv9qNu33s0w,ZhjU0FkCIaG43F83TwSN8w,2017-12-01,"We used to Love Dave and Busters for their games for the kids and their amazing Lawnmower Salad.. Today we came in to have the Salad..and to our surprise they no longer have the Lawnmower Salad.. aSo after searching the menu, all other salads looked terrible so we ordered the sliders to split as we always split a meal.. when they arrived, there were 4 of them and they were a joke.... all 4 of them together weren't a 1\/4 lb of meat.. sooo disappointed!!! I would bot recommend eating there!!",0,0,0,"""Dave & Buster's""",,"""2000 E Rio Salado Pkwy""",Tempe,AZ,85281,33.4332579593,-111.903779797,3.0,294,1,Arts & Entertainment;Restaurants;Arcades;American (Traditional);Eatertainment
g97gmHMbALsY35cwqLaBqA,WwmWdDCJREohcxQqfnOL-A,DkIEhR8behaIoSexekWV0Q,2016-07-25,"I don't typically write reviews for airport eateries but this place is Good! I was really hungry after a disastrous eating experience in ABQ so I headed straight for La Grande Orange when I got off my Southwest flight.

I ordered pizza and was really surprised how great their crust and toppings are! The Mother Earth has olives, artichokes, roasted peppers, broccolini, mushrooms, tomatoes, fennel, onion, and cheese AND IT'S DELICIOUS! It's made to order so expect to wait about 7-10 minutes but it's so worth it and some of the best pizza I've had (airport or otherwise).",3,0,1,"""La Grande Orange""",,"""3400 E Sky Harbor Blvd""",Phoenix,AZ,85034,33.4341007951,-111.999435804,4.0,307,1,American (New);Desserts;Restaurants;Pizza;Food;American (Traditional);Italian
25yPJrC98kv8gqU8ELWV5Q,IvP0uU28yQlWKT42qxs0FQ,_-WucYJEk7fSWPrcS9kiSg,2015-07-11,"Great company helped make for a special brunch!  When you have a large group, It's not often that everyone is blown away by their choice.
Our server, Michelle was delightful and made sure that everything was just right. 

My wife and I had the Greek salad topped with a really nice piece of salmon.  Salmon was cooked to perfection and salad had just the right amount of tasty dressing. 

The omelets looked good as did the French toast.  Excellent value for the money.",0,0,0,"""Symposium Cafe Restaurant & Lounge""",Erin Mills,"""3055 Dundas St W""",Mississauga,ON,L5L 3R8,43.522235,-79.68418,3.0,50,1,Restaurants;Lounges;Cafes;Breakfast & Brunch;Nightlife;Canadian (New);American (Traditional);Bars
5Gcfs-s7Z56DXy2URqS-Tw,vd2cH6y1tN21xHMj9j7PJg,Jw3iaQalS9-1aeXkKh_plA,2015-10-19,The food was great as always. Cudos to Jacque for her smile and service! Outstanding! It's a great feeling when I don't have to ask for a refill. She was on top of everything and even had some great suggestions. Thanks again! See you again soon!,0,0,0,"""Squid Ink""",,"""9947 W Happy Valley Pkwy, Ste 109""",Peoria,AZ,85383,33.7106405,-112.2734285,3.5,258,1,Sushi Bars;Restaurants
l-vbSEdxyxTb4h8S2l5epg,Zt-Ro7GqV5bxsUgU50xYkw,4IC_YDaAHeCEm3DJ8FOqdw,2015-10-22,"I mean, don't we all know what we are getting ourselves into when we go to Red Robin? Once you've been to one, you've been to them all. Isn't that the whole point of branding? This locations is the same old, same old. Nothing wildly unique, decent food, decent prices, decent service. If you are in the mood for a Red Robin burger, this an average location.",0,1,0,"""Red Robin Gourmet Burgers""",,"""8425 Northlake Commons Blvd""",Charlotte,NC,28216,35.350387,-80.856277,3.0,69,1,Burgers;Food;American (Traditional);Restaurants
vBFG2CFvxogZTZOa35mj1g,VtLzjpIShbOtxYlEujka6A,0_i1sdKLUZw35mh2Glph8Q,2007-03-05,"I had some clothes dry cleaned here a few days ago.  The turn around was a day, which was awesome, but my favorite sweater feels hard and scratchy now and looks a little pilled.  I think they messed it up - can't be sure since it was the first time I took it to the cleaners but I'm not going back.  The cost for pants was about $6 and about $3 for sweaters...",0,0,0,"""2001 Cleaners Inc""",Elizabeth,"""1900 E 7th St""",Charlotte,NC,28204,35.213594,-80.819962,4.0,9,1,Dry Cleaning & Laundry;Laundry Services;Local Services
ml4BODSf2wMsqrVuycj2Rg,zYR1smIj8tLsQe5l5-iB3A,yvYROxBLNSrsUbIio8YH3Q,2017-02-18,"Extremely helpful and friendly people here. Very easy to talk to them, unlike some other auto shops I've been to in Madison. Haven't had a repair done here yet, but I'm really impressed with their customer service!",0,0,0,"""Dependable CARSTAR Collision Center""",,"""221 Paoli St""",Verona,WI,53593,42.9768191,-89.5430398,5.0,7,1,Auto Glass Services;Automotive;Auto Repair;Body Shops
aExAP6QdtyGI39ZA8yFUVw,fcMTpwfLS9F5DWTqlp8ktQ,s7TMkWF36dwwD8R3TKsJqw,2014-01-10,"Ahhhh, the Huxley. The latest incantation of the pub at the corner of the West End. It continues in the tradition of its forbearers - distinctly average. It's all so well-engineered and presented that it loses any charm or interesting element. 

They do decent cocktails, but I'm not a huge cocktail fan so it's a bit lost on me. They do a decent range of beers, but they all fall under the ""Standard Life employee"" price tag. I'd rather go to the Hanging Bat for a beer. 

I haven't eaten here so can't comment on the food. The bathrooms have this weird little hole in the wall so you can see when blokes are washing their hands. Not sure how I feel about that oddity (bit creepy?). 

However, it's handily placed for catching up with old friends and is ideal for the bus stop. So it has its merits. It's just fine. I think this place continues to endure because of its location.",1,0,0,"""The Huxley""",West End,"""1 Rutland Street""",Edinburgh,EDH,EH1 2AE,55.9500218608,-3.2077995023,4.0,46,1,Nightlife;Gastropubs;Restaurants;Bars
hKC4VwlJpQShbanSETY-mw,urrWv7EtKMfmoclBky8E0A,9a3DrZvpYxVs3k_qwlCNSw,2012-07-20,"Pretty good... I ordered the Margharita and the wifey had the Genova pizza, before that we shared a salad...

Ok so the place and atmosphere was probably my favorite thing about the experience... I just like being in old buildings... this one was built in 1913... so I personally enjoyed just looking around. Plenty of seating inside or out... so thats all good...

The food was pretty good, I would not go back to order the Margharita pizza again, but I'll definitely go back to check out the rest of the menu... just to throw this out there... there is another very well known pizza spot down the road in which I WOULD go back just to get some more of that Margharita pizza... this one is good, but not as good as the place down the road! The Genova was freakin great... pesto, mozzarella, onion, potato... kind of like we had in italy... No regrets about the food, it was good, the salad was $14 which was good, but not 14 bucks good! The pizza is worth the trip and the money. If you read my reviews i base my rating on my desire to return... i give it 4 stars because the food was good enough that I'll definitely go back to taste the rest of that good sized menu, but not 5 because it wasn't upto par with other pizza ive had around the area! 

*** i will say this though... CIbo seems more accommodating for larger parties... just sayin'.",0,0,0,"""Cibo""",,"""603 N 5th Ave""",Phoenix,AZ,85003,33.45496,-112.079908,4.5,1698,1,Sandwiches;Pizza;Restaurants;Italian
PH_CveR03-Hmfxarvs5B6A,3l1uopztMxbSDT_QPoodTw,Nm7PYL_8D7EZ7xstI3PI1A,2015-11-28,This is an actual fenced in proper dog park and it was fabulous. We brought our dogs to Vegas for the first time and we're staying at the Vdara bc it's dog friendly. This was a great spot to run the dogs before we go out and gamble. The fenced in dog park is towards the back. They have a small dog and a large dog fenced in area. There is no water so be sure to bring your own bowls and water.,7,2,4,"""Charlie Frias Park""",,"""4801 S Decatur Blvd""",Las Vegas,NV,89103,36.1022415493,-115.210255959,3.5,67,1,Playgrounds;Dog Parks;Parks;Soccer;Active Life
yPpJgBgj3_9swnn8bSK1dg,bNVWxkusRF2SXlBtE37OIA,3HeX5ZAaPesR0psjGHtI6g,2017-03-26,"Summary: reliance on powder-drinks and overcharge on sit-ins makes it seemingly destined to be a casualty of the oversaturated bubbletea market, but it's takeout deal and shorter line ups makes it a better for those impatient and thirsty than competitors! 

Top Must-Get: takeout $1.99
Top Regret: sit-in (more than double the price!)

We were thirsty, craving something sweet, and knew from prior experience that Chatime had insane lineups around this time. We looked elsewhere in the plaza, and voila, Tea Shop 168.

A few years ago, Tea Shop 168 seemed like the king of bubble tea. How much has changed now. It was like a ghost town on a Sunday afternoon around 3 pm - completely empty. And while I was glad there was no line up (the previous week, we waited nearly ten minutes in line at Chatime), it was also a moment where you go ""but is there a reason nobody is here...?""

We did not hang out here, but it actually looked very comfortable, with spacious tables and seating... I imagine they get filled up more on say, a Friday night.

In my few times here, I did find that the fruit drinks seem extremely ""powder""-based, which is a turn off (except the bananas... they had a lot of those on the counter!). However, their regular milk tea - you can't really go wrong with that, especially for the $1.99 takeout special.

As long as their promotion remains, it is a great grab-and-go drink spot!",1,1,0,"""Tea Shop 168""",,"""505 Highway 7 E""",Richmond Hill,ON,L3T 7T1,43.84575,-79.37694,3.5,17,1,Food;Restaurants;Chinese;Coffee & Tea;Nightlife
2SU1wctOWy3OiuHcrRbhtQ,MtBdSkpqioDnq9CHIxrZkA,Q0fW4psOyHqGbkbF13ucqw,2016-06-22,"Delicious! My son is a wing addict, so we had ourselves a little mother-son night and ate here. He says they were the best wings that he has had in Arizona. 

Everyone was really friendly and were happy to let us sample as many sauces as we wanted.

The fries were meaty, the ranch and bleu cheese both tasted homemade, and the wings were crispy and moist.",0,0,0,"""The Wing Counter""",,"""5350 W Bell Rd""",Glendale,AZ,85308,33.639548,-112.1742608,4.0,203,0,Fast Food;Chicken Wings;American (Traditional);Restaurants
0cDZ34oJ1lm9DRXp59oi2Q,GEduhFjPmD5Jq1BLeZwiRw,I_-49_q-5ODmUqhXBGEXQQ,2011-07-11,"A hidden gem in deepest darkest Pickering.  Consistently good food at reasonable prices.  I usually get the red curry chicken while my wife loves their Pad Thai.  Dinner servings are huge, you'll have leftovers!  If you're in the area and feel like the usual Thai standards, come here, you won't be disappointed.  Pickering locals know to avoid that disgusting ""Thai One On"" across the street, which charges more than Red House for really bad food.",6,2,5,"""Red House""",,"""705 Kingston Road""",Pickering,ON,L1V 6K3,43.8192425,-79.1135987,3.0,29,1,Restaurants;Malaysian;Thai
THWzb1_H__7J_qJkrv5oiw,R7bL6JpZ-wnn84mClShXmA,1lVql9aSfzLwAy6Nj3IU0w,2017-11-29,"Dave is the man! Professional, knowledgeable and patient! My boss was having issue with his outlook and Dave knew exactly what to do. He scheduled our service within 24 hours and came out to our office. If your looking for a reliable and experienced IT guy Dave is your one stop shop! 2 thumbs up!!",1,0,0,"""Glick's Mobile Computer Repair""",,"""""",Phoenix,AZ,85027,33.6782379,-112.1012912,5.0,50,1,Shopping;Computers;IT Services & Computer Repair;Local Services
swaoXoDEoYmTIpl2EFcYsA,ZBqNftYtyiyfF0cMjnS1fw,4Ua5_CI0rKq3ar5hUTUprw,2016-09-20,"Tried their original pork ramen, original & spicy karaage, takoyaki, edamame, and kinton ball.

The original pork ramen was quite good. The soft boiled egg was pefect and the pork meats were tender. I really liked their original pork soup. It wasn't salty at all so that's a huge plus.  However, they should be giving more soup. I had to inhale lots of noodles to make it look more like ""ramen"" rather than ""yaki"" ramen. The soup was the best part of their meals and it sucked they were being stingy on it. I guess they knew its the best thing they got so that's why they weren't being generous. Also, it said he came with scallions but I hardly saw any. Well.. not a good look.

Their original karaage was alright but nothing to write home about. You get 4 giant pieces. As for spicy karaage, they use hot sauce that you get from a convenience store so I wasn't that impressed.

Their takoyaki and edamame were ok as well. Nothing special. I liked that edamame had right amount of salt but I found some rice remains so that kind of threw me off.

I wasn't really impressed with kinton ball. You get one giant ball but it was just not good.

Overall, this place is ok. I might be a returning customer to try out other ramens but I sure wouldn't be craving for other things.",0,0,0,"""KINTON RAMEN""",Downtown Core,"""396 Church St""",Toronto,ON,M5B 2A2,43.6605217,-79.378806,4.0,122,1,Ramen;Japanese;Restaurants;Noodles
